id,lng,lat,topic,sentiment,temperature_avg
1.12E+18,-79.42,43.7,Seriousness of Gas Emissions,-0.53,8.55
1.12E+18,-87.65,41.85,Impact of Resource Overconsumption,0.05,6.62
1.12E+18,-1.15,52.95,Weather Extremes,0.69,4.85
1.12E+18,-111.66,40.23,Weather Extremes,-0.47,2.51
1.12E+18,-77.04,38.9,Weather Extremes,0.24,3.87
1.12E+18,-73.95,40.65,Impact of Resource Overconsumption,0.25,0.77
1.12E+18,-124.93,49.67,Seriousness of Gas Emissions,0.52,-1
1.12E+18,-111.71,39.42,Weather Extremes,-0.47,2.5
1.12E+18,-0.34,53.74,Weather Extremes,-0.47,3.96
1.12E+18,-105.61,38.73,Seriousness of Gas Emissions,0.27,2.54
1.12E+18,-94.01,44.16,Weather Extremes,-0.43,3.72
1.12E+18,-81.8,26.14,Seriousness of Gas Emissions,-0.69,0.41
1.12E+18,-94.01,44.16,Weather Extremes,-0.43,3.72
1.12E+18,-1.26,52.53,Weather Extremes,-0.36,4.85
1.12E+18,-2,54,Weather Extremes,-0.23,5.14
1.12E+18,151.22,-33.85,Impact of Resource Overconsumption,0.55,-1.34
1.12E+18,4.31,52.08,Seriousness of Gas Emissions,0.01,5.01
1.12E+18,-4,56,Seriousness of Gas Emissions,0.41,4.96
1.12E+18,-118.93,34.37,Weather Extremes,-0.07,-3.13
1.12E+18,151.21,-33.87,Impact of Resource Overconsumption,0.51,-1.34
1.12E+18,-0.12,51.47,Seriousness of Gas Emissions,0.18,4.06
1.12E+18,-80.52,43.47,Seriousness of Gas Emissions,-0.53,8.49
1.12E+18,144.58,-22.16,Seriousness of Gas Emissions,-0.28,-3.5
1.12E+18,-78.59,43.92,Weather Extremes,-0.05,8.5
1.12E+18,-112.98,36.99,Weather Extremes,-0.47,1.3
1.12E+18,-123.12,49.25,Weather Extremes,0.12,-1.23
1.12E+18,18.07,59.33,Impact of Resource Overconsumption,-0.25,3.16
1.12E+18,146.82,-19.26,Impact of Resource Overconsumption,0.28,-2.62
1.12E+18,-97.74,30.27,Weather Extremes,-0.03,3.51
1.12E+18,4.88,50.79,Seriousness of Gas Emissions,-0.53,6.18
1.12E+18,-115.15,36.17,Impact of Resource Overconsumption,-0.13,0.92
1.12E+18,1.11,52.38,Seriousness of Gas Emissions,-0.53,2.84
1.12E+18,36.83,-1.3,Seriousness of Gas Emissions,-0.5,0.46
1.12E+18,-97.73,31.12,Weather Extremes,-0.36,4.13
1.12E+18,-1.88,50.72,Seriousness of Gas Emissions,-0.69,3.69
1.12E+18,115.86,-31.95,Weather Extremes,-0.47,-0.52
1.12E+18,-77.04,38.9,Seriousness of Gas Emissions,0.19,3.87
1.12E+18,-122.68,45.52,Impact of Resource Overconsumption,-0.6,-2.63
1.12E+18,-72.03,42.38,Weather Extremes,-0.61,2.74
1.12E+18,147.29,-31.88,Weather Extremes,0.72,-3.7
1.12E+18,151.22,-33.85,Weather Extremes,0.08,-1.34
1.12E+18,-74.01,40.71,Seriousness of Gas Emissions,0.4,1.44
1.12E+18,-1.26,52.53,Weather Extremes,-0.11,4.85
1.12E+18,-98.58,38.27,Weather Extremes,-0.36,3.54
1.12E+18,137.26,-32.91,Weather Extremes,0.54,-1.55
1.12E+18,-80.13,25.79,Seriousness of Gas Emissions,0.44,0.61
1.12E+18,12.48,41.89,Impact of Resource Overconsumption,0.43,3.18
1.12E+18,-4.33,53.28,Weather Extremes,0.15,5.07
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.44,4.06
1.12E+18,-121.49,38.58,Seriousness of Gas Emissions,-0.35,-4.01
1.12E+18,-3.2,55.95,Impact of Resource Overconsumption,-0.47,4.92
1.12E+18,-1.66,51.21,Seriousness of Gas Emissions,-0.84,4.35
1.12E+18,-121.89,37.34,Impact of Resource Overconsumption,-0.11,-4.24
1.12E+18,-1.26,52.53,Seriousness of Gas Emissions,-0.61,4.85
1.12E+18,-3.1,57.61,Seriousness of Gas Emissions,0.44,4.63
1.12E+18,-2,54,Impact of Resource Overconsumption,0.19,5.14
1.12E+18,3.39,6.46,Weather Extremes,-0.36,0.72
1.12E+18,-122.68,45.52,Seriousness of Gas Emissions,-0.5,-2.63
1.12E+18,-0.13,51.51,Weather Extremes,-0.11,4.06
1.12E+18,-2,54,Seriousness of Gas Emissions,-0.77,5.14
1.12E+18,24.65,60.21,Seriousness of Gas Emissions,0.44,2.48
1.12E+18,36.67,-1.35,Seriousness of Gas Emissions,-0.07,0.46
1.12E+18,-63.57,44.65,Weather Extremes,0.64,1.52
1.12E+18,-9.42,38.7,Seriousness of Gas Emissions,-0.69,-1.15
1.12E+18,-1.26,52.53,Weather Extremes,-0.12,4.85
1.12E+18,-72.4,5.34,Impact of Resource Overconsumption,0.38,0.49
1.12E+18,-118.76,36.7,Seriousness of Gas Emissions,0.44,-1.84
1.12E+18,-3.27,52.98,Impact of Resource Overconsumption,0.47,5.12
1.12E+18,-0.24,52.57,Weather Extremes,-0.32,4.34
1.12E+18,16.36,56.66,Weather Extremes,-0.47,4.24
1.12E+18,146.07,-34.25,Weather Extremes,-0.47,-2.81
1.12E+18,-3.2,55.95,Weather Extremes,-0.47,4.92
1.12E+18,-104.98,39.74,Weather Extremes,0.21,2.73
1.12E+18,-118.24,34.05,Impact of Resource Overconsumption,0.16,-3.13
1.12E+18,-123.11,49.26,Seriousness of Gas Emissions,-0.53,-1.23
1.12E+18,144.96,-37.81,Weather Extremes,-0.01,-2.29
1.12E+18,-77.04,38.9,Weather Extremes,-0.61,3.87
1.12E+18,-0.33,51.23,Weather Extremes,0.1,4.06
1.12E+18,-86.39,35.85,Weather Extremes,-0.47,3.52
1.12E+18,153.03,-27.47,Seriousness of Gas Emissions,-0.53,-2.41
1.12E+18,-0.13,51.51,Weather Extremes,-0.27,4.06
1.12E+18,72.32,30.85,Weather Extremes,-0.51,3.08
1.12E+18,13.85,42.23,Impact of Resource Overconsumption,0.48,3.81
1.12E+18,-86.59,34.73,Weather Extremes,-0.25,2.83
1.12E+18,145.52,-37.65,Seriousness of Gas Emissions,-0.48,-2.47
1.12E+18,151.21,-33.87,Weather Extremes,-0.6,-1.34
1.12E+18,-113.47,53.55,Seriousness of Gas Emissions,-0.53,-4.02
1.12E+18,-1.9,52.48,Impact of Resource Overconsumption,0.6,4.85
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,-0.68,4.06
1.12E+18,-21.94,64.15,Impact of Resource Overconsumption,-0.37,0.66
1.12E+18,-0.66,53.27,Weather Extremes,-0.79,3.96
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,-0.17,4.06
1.12E+18,-90.66,42.5,Seriousness of Gas Emissions,-0.36,5.54
1.12E+18,-123.11,49.26,Weather Extremes,0.52,-1.23
1.12E+18,-118.24,34.04,Impact of Resource Overconsumption,-0.57,-3.13
1.12E+18,-111.76,34.4,Seriousness of Gas Emissions,0.44,0.74
1.12E+18,-74.01,40.71,Weather Extremes,-0.55,1.44
1.12E+18,-87.65,41.85,Weather Extremes,-0.2,6.62
1.12E+18,-90.08,29.95,Weather Extremes,-0.03,2.61
1.12E+18,-1.26,52.53,Weather Extremes,-0.47,4.85
1.12E+18,-6.26,53.35,Seriousness of Gas Emissions,-0.53,4.95
1.12E+18,-1.8,51.07,Weather Extremes,0.36,4.35
1.12E+18,-79.04,35.67,Weather Extremes,0,3.67
1.12E+18,-0.3,51.55,Seriousness of Gas Emissions,-0.21,4.06
1.12E+18,68.31,25.37,Weather Extremes,-0.51,2.96
1.12E+18,-4.26,55.87,Weather Extremes,0.67,4.71
1.12E+18,-122.27,37.8,Weather Extremes,-0.48,-3.58
1.12E+18,-3.18,51.48,Impact of Resource Overconsumption,-0.48,4.78
1.12E+18,-3.19,55.95,Seriousness of Gas Emissions,0.02,4.92
1.12E+18,80.28,13.09,Seriousness of Gas Emissions,-0.26,1.61
1.12E+18,-81.46,27.76,Seriousness of Gas Emissions,-0.69,0.4
1.12E+18,9.35,45.57,Impact of Resource Overconsumption,0.43,2.78
1.12E+18,-1.4,50.9,Weather Extremes,0.05,3.69
1.12E+18,144.96,-37.81,Impact of Resource Overconsumption,-0.55,-2.29
1.12E+18,-3.19,55.95,Seriousness of Gas Emissions,0.35,4.92
1.12E+18,-1.38,53.48,Weather Extremes,-0.36,4.98
1.12E+18,-2.23,53.45,Weather Extremes,-0.1,5.14
1.12E+18,-0.5,51.4,Weather Extremes,-0.47,4.06
1.12E+18,-80.19,25.77,Seriousness of Gas Emissions,0.19,0.61
1.12E+18,18.42,-33.93,Seriousness of Gas Emissions,-0.53,-0.91
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.4,4.06
1.12E+18,18.07,59.33,Seriousness of Gas Emissions,-0.07,3.16
1.12E+18,18.07,59.33,Weather Extremes,-0.1,3.16
1.12E+18,-2,54,Seriousness of Gas Emissions,-0.69,5.14
1.12E+18,-3.7,51.51,Weather Extremes,-0.35,4.78
1.12E+18,-75.98,36.85,Seriousness of Gas Emissions,0.44,3.87
1.12E+18,-2.25,53.48,Weather Extremes,-0.1,5.14
1.12E+18,-105.99,34.57,Impact of Resource Overconsumption,0.05,3.05
1.12E+18,-1.47,53.38,Seriousness of Gas Emissions,0.44,4.98
1.12E+18,-1.47,53.38,Seriousness of Gas Emissions,-0.08,4.98
1.12E+18,-1.38,53.48,Seriousness of Gas Emissions,-0.08,4.98
1.12E+18,13,55.61,Weather Extremes,-0.1,5.92
1.12E+18,-1.15,52.95,Seriousness of Gas Emissions,-0.08,4.85
1.12E+18,-1.52,52.29,Weather Extremes,-0.41,4.85
1.12E+18,4.35,50.85,Seriousness of Gas Emissions,0.01,6.18
1.12E+18,-112.58,33.37,Seriousness of Gas Emissions,-0.69,0.45
1.12E+18,-4.4,57.38,Seriousness of Gas Emissions,0.02,4.78
1.12E+18,-0.13,51.51,Weather Extremes,-0.47,4.06
1.12E+18,-2.6,51.46,Seriousness of Gas Emissions,0.01,4.72
1.12E+18,-93.94,42.66,Weather Extremes,0.51,4.67
1.12E+18,-1.26,52.53,Weather Extremes,-0.11,4.85
1.12E+18,174.76,-36.85,Seriousness of Gas Emissions,0.75,-2.53
1.12E+18,-2,54,Weather Extremes,-0.17,5.14
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.21,4.06
1.12E+18,-0.21,51.42,Weather Extremes,-0.35,4.06
1.12E+18,144.96,-37.81,Weather Extremes,-0.74,-2.29
1.12E+18,174.76,-36.85,Seriousness of Gas Emissions,-0.38,-2.53
1.12E+18,-3.4,55.99,Seriousness of Gas Emissions,-0.08,4.92
1.12E+18,174.76,-36.85,Seriousness of Gas Emissions,-0.12,-2.53
1.12E+18,-3.63,50.81,Weather Extremes,-0.61,4.25
1.12E+18,-2.29,53.49,Weather Extremes,-0.45,5.14
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.44,4.06
1.12E+18,4.6,60.99,Seriousness of Gas Emissions,-0.65,0
1.12E+18,-2.46,50.61,Impact of Resource Overconsumption,0.06,3.95
1.12E+18,2.65,39.57,Seriousness of Gas Emissions,0.41,0.6
1.12E+18,-2.5,53.6,Seriousness of Gas Emissions,0.44,5.14
1.12E+18,-0.13,51.51,Weather Extremes,-0.32,4.06
1.12E+18,144.96,-37.81,Weather Extremes,-0.47,-2.29
1.12E+18,-2,54,Seriousness of Gas Emissions,-0.65,5.14
1.12E+18,101.61,3.11,Weather Extremes,-0.47,-0.42
1.12E+18,18.42,-33.93,Seriousness of Gas Emissions,0.06,-0.91
1.12E+18,-1.97,52.5,Impact of Resource Overconsumption,-0.49,4.85
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,-0.75,4.06
1.12E+18,67.01,24.86,Weather Extremes,-0.1,2.3
1.12E+18,151.22,-33.85,Impact of Resource Overconsumption,0.35,-1.34
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,18.07,59.33,Weather Extremes,0.2,3.16
1.12E+18,-0.1,51.38,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,-0.13,51.51,Weather Extremes,0.1,4.06
1.12E+18,-1.26,51.75,Seriousness of Gas Emissions,-0.58,4.35
1.12E+18,151.22,-33.85,Weather Extremes,-0.1,-1.34
1.12E+18,8.77,50.81,Impact of Resource Overconsumption,-0.13,7.52
1.12E+18,1.17,51.08,Impact of Resource Overconsumption,0.35,3.63
1.12E+18,-1.26,52.53,Impact of Resource Overconsumption,-0.18,4.85
1.12E+18,174.76,-36.85,Seriousness of Gas Emissions,-0.37,-2.53
1.12E+18,-1.26,51.75,Impact of Resource Overconsumption,0.35,4.35
1.12E+18,-0.5,51.4,Weather Extremes,-0.35,4.06
1.12E+18,-0.81,51.82,Weather Extremes,-0.35,4.06
1.12E+18,-1.26,52.53,Weather Extremes,-0.11,4.85
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,-4.11,56.79,Seriousness of Gas Emissions,-0.69,4.96
1.12E+18,-0.14,51.52,Weather Extremes,0.43,4.06
1.12E+18,-3.6,50.55,Impact of Resource Overconsumption,-0.17,4.25
1.12E+18,133.23,-19.85,Seriousness of Gas Emissions,0.17,-1.51
1.12E+18,-0.57,51.24,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,68.84,24.66,Weather Extremes,-0.51,2.49
1.12E+18,-1.26,52.53,Seriousness of Gas Emissions,-0.65,4.85
1.12E+18,-2.25,53.48,Impact of Resource Overconsumption,0.35,5.14
1.12E+18,-2.25,53.48,Impact of Resource Overconsumption,0.35,5.14
1.12E+18,-0.12,51.47,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,1.29,52.63,Weather Extremes,0.07,2.84
1.12E+18,-1.78,51.56,Seriousness of Gas Emissions,-0.69,4.35
1.12E+18,-2,54,Weather Extremes,-0.21,5.14
1.12E+18,-2.36,51.38,Impact of Resource Overconsumption,0.35,4.72
1.12E+18,-79.54,40.3,Weather Extremes,-0.47,6.61
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,174.76,-36.85,Seriousness of Gas Emissions,0.11,-2.53
1.12E+18,-0.13,51.51,Weather Extremes,-0.27,4.06
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,-0.13,51.51,Weather Extremes,0.1,4.06
1.12E+18,-0.13,51.51,Weather Extremes,0.3,4.06
1.12E+18,-1.15,52.95,Impact of Resource Overconsumption,-0.55,4.85
1.12E+18,-2.36,51.38,Impact of Resource Overconsumption,0.35,4.72
1.12E+18,-104.82,38.83,Weather Extremes,0.1,2.54
1.12E+18,153.03,-27.47,Weather Extremes,0.41,-2.41
1.12E+18,37.62,55.75,Weather Extremes,-0.53,-4.71
1.12E+18,138.6,-34.93,Weather Extremes,-0.1,-1.06
1.12E+18,0.12,52.2,Impact of Resource Overconsumption,0.05,3.5
1.12E+18,-119.77,38.95,Weather Extremes,-0.47,-2.63
1.12E+18,-4,56,Weather Extremes,-0.45,4.96
1.12E+18,-71.83,52.48,Impact of Resource Overconsumption,0.05,6.21
1.12E+18,-0.13,51.51,Weather Extremes,-0.65,4.06
1.12E+18,-1.96,52.51,Weather Extremes,-0.07,4.85
1.12E+18,-1.09,50.8,Impact of Resource Overconsumption,0.35,3.69
1.12E+18,-1.26,52.53,Impact of Resource Overconsumption,0.35,4.85
1.12E+18,-1.09,50.8,Seriousness of Gas Emissions,0.6,3.69
1.12E+18,4.6,60.99,Weather Extremes,-0.62,0
1.12E+18,-0.3,51.41,Seriousness of Gas Emissions,-0.11,4.06
1.12E+18,1.44,51.36,Seriousness of Gas Emissions,-0.65,3.63
1.12E+18,1.44,43.6,Impact of Resource Overconsumption,0.43,0.42
1.12E+18,1.39,51.38,Impact of Resource Overconsumption,0.35,3.63
1.12E+18,-0.28,53.18,Weather Extremes,0.01,3.96
1.12E+18,-0.99,51.45,Weather Extremes,-0.46,4.06
1.12E+18,2.35,48.86,Weather Extremes,-0.1,4.04
1.12E+18,151.22,-33.85,Weather Extremes,-0.38,-1.34
1.12E+18,-3.2,55.95,Weather Extremes,-0.17,4.92
1.12E+18,-0.33,53.76,Seriousness of Gas Emissions,-0.37,3.96
1.12E+18,-1.9,52.48,Seriousness of Gas Emissions,-0.69,4.85
1.12E+18,13.39,52.52,Impact of Resource Overconsumption,0.35,8.33
1.12E+18,-80.09,42.13,Weather Extremes,0.74,7.84
1.12E+18,-1.26,52.53,Impact of Resource Overconsumption,0.35,4.85
1.12E+18,-2.95,53.85,Impact of Resource Overconsumption,0,5.14
1.12E+18,8.75,51.72,Seriousness of Gas Emissions,0.56,8.03
1.12E+18,151.21,-33.87,Weather Extremes,-0.46,-1.34
1.12E+18,-0.83,51.28,Weather Extremes,-0.41,4.06
1.12E+18,24.94,60.17,Seriousness of Gas Emissions,-0.01,2.48
1.12E+18,-0.09,51.47,Seriousness of Gas Emissions,-0.59,4.06
1.12E+18,9.19,45.46,Seriousness of Gas Emissions,0.87,2.78
1.12E+18,-0.14,50.82,Impact of Resource Overconsumption,-0.02,3.74
1.12E+18,-1.63,53.69,Impact of Resource Overconsumption,-0.6,4.98
1.12E+18,-1.26,52.53,Weather Extremes,-0.47,4.85
1.12E+18,151.22,-33.87,Weather Extremes,0.02,-1.34
1.12E+18,-1.26,52.53,Weather Extremes,-0.47,4.85
1.12E+18,-0.09,51.51,Seriousness of Gas Emissions,-0.53,4.06
1.12E+18,0.57,51.78,Weather Extremes,0.16,3.93
1.12E+18,-79.5,43.84,Seriousness of Gas Emissions,-0.69,8.55
1.12E+18,-0.13,51.51,Weather Extremes,-0.1,4.06
1.12E+18,-1.73,55.3,Seriousness of Gas Emissions,0.41,4.38
1.12E+18,-81.03,34,Impact of Resource Overconsumption,0.05,2.96
1.12E+18,-3.63,50.81,Impact of Resource Overconsumption,0.35,4.25
1.12E+18,15.31,40.42,Seriousness of Gas Emissions,0.14,3.7
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,-111.84,33.31,Weather Extremes,-0.03,0.77
1.12E+18,151.22,-33.85,Weather Extremes,-0.67,-1.34
1.12E+18,0.12,52.2,Seriousness of Gas Emissions,-0.65,3.5
1.12E+18,16.37,48.21,Weather Extremes,-0.65,6.43
1.12E+18,3.72,51.05,Impact of Resource Overconsumption,-0.15,4.8
1.12E+18,-0.13,51.51,Weather Extremes,0.48,4.06
1.12E+18,-2,54,Weather Extremes,-0.47,5.14
1.12E+18,6.78,51.22,Weather Extremes,-0.1,7.13
1.12E+18,151.21,-33.87,Weather Extremes,-0.1,-1.34
1.12E+18,151.22,-33.85,Weather Extremes,-0.1,-1.34
1.12E+18,-5.91,54.6,Weather Extremes,0.52,4.83
1.12E+18,-0.25,52.57,Weather Extremes,-0.32,4.34
1.12E+18,-0.17,51.36,Seriousness of Gas Emissions,-0.69,4.06
1.12E+18,-2.6,51.46,Weather Extremes,-0.63,4.72
1.12E+18,149.13,-35.28,Weather Extremes,-0.38,-1.94
1.12E+18,-2.28,52.64,Impact of Resource Overconsumption,0.14,5.25
1.12E+18,-118.24,34.05,Seriousness of Gas Emissions,-0.38,-3.13
1.12E+18,-4,56,Impact of Resource Overconsumption,0.03,4.96
1.12E+18,-118.24,34.05,Weather Extremes,-0.46,-3.13
1.12E+18,-3.19,55.95,Impact of Resource Overconsumption,-0.63,4.92
1.12E+18,-6.67,53.67,Weather Extremes,-0.47,4.95
1.12E+18,-4,56,Seriousness of Gas Emissions,-0.65,4.96
1.12E+18,176.25,-38.14,Seriousness of Gas Emissions,-0.37,-2.53
1.12E+18,-80.19,25.77,Seriousness of Gas Emissions,-0.69,0.61
1.12E+18,12.53,55.68,Weather Extremes,-0.1,6.28
1.12E+18,-1.96,52.51,Weather Extremes,-0.67,4.85
1.12E+18,144.96,-37.81,Weather Extremes,-0.1,-2.29
1.12E+18,-2.99,53.05,Weather Extremes,0.51,5.14
1.12E+18,-0.28,51.44,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,5.37,45.48,Weather Extremes,-0.47,0.6
1.12E+18,0.12,52.2,Impact of Resource Overconsumption,0.35,3.5
1.12E+18,11.14,43.46,Impact of Resource Overconsumption,0.45,3.13
1.12E+18,144.58,-22.16,Weather Extremes,-0.1,-3.5
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,-0.22,4.06
1.12E+18,9.18,47.66,Impact of Resource Overconsumption,0.78,4.92
1.12E+18,-3.19,55.95,Weather Extremes,-0.46,4.92
1.12E+18,-3.5,52.5,Impact of Resource Overconsumption,0.35,5.12
1.12E+18,-0.14,51.54,Weather Extremes,-0.81,4.06
1.12E+18,77.21,28.61,Seriousness of Gas Emissions,-0.26,1.49
1.12E+18,-1.26,51.75,Impact of Resource Overconsumption,-0.02,4.35
1.12E+18,-1.54,53.8,Impact of Resource Overconsumption,0.64,4.98
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,10.14,54.32,Weather Extremes,-0.1,7.4
1.12E+18,12.33,45.44,Weather Extremes,-0.46,4.79
1.12E+18,-3.83,50.31,Impact of Resource Overconsumption,0.35,4.25
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.54,4.06
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,144.96,-37.81,Weather Extremes,0.08,-2.29
1.12E+18,-1.26,52.53,Weather Extremes,0.68,4.85
1.12E+18,19.85,45.26,Weather Extremes,-0.47,4.61
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.22,4.06
1.12E+18,-91.14,41.36,Impact of Resource Overconsumption,-0.19,5.66
1.12E+18,144.68,-36.6,Weather Extremes,-0.04,-2.05
1.12E+18,-2.36,51.38,Seriousness of Gas Emissions,-0.36,4.72
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,-3.82,51.63,Seriousness of Gas Emissions,0.7,4.78
1.12E+18,-1.15,52.95,Seriousness of Gas Emissions,-0.65,4.85
1.12E+18,-4.33,55.75,Seriousness of Gas Emissions,0.41,4.71
1.12E+18,-95.37,29.76,Seriousness of Gas Emissions,-0.69,2.46
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,-3.63,50.81,Seriousness of Gas Emissions,0.34,4.25
1.12E+18,-122.35,37.94,Seriousness of Gas Emissions,0.44,-3.58
1.12E+18,-1.61,54.97,Impact of Resource Overconsumption,-0.07,4.74
1.12E+18,-2,54,Weather Extremes,-0.47,5.14
1.12E+18,0.26,50.86,Weather Extremes,-0.68,3.87
1.12E+18,-87.65,41.85,Impact of Resource Overconsumption,0.05,6.62
1.12E+18,145,-20,Weather Extremes,-0.47,-3.04
1.12E+18,-118.24,34.05,Weather Extremes,-0.54,-3.13
1.12E+18,-2.46,50.61,Impact of Resource Overconsumption,0.35,3.95
1.12E+18,-0.54,53.23,Seriousness of Gas Emissions,0.78,3.96
1.12E+18,-0.13,51.51,Seriousness of Gas Emissions,0.5,4.06
1.12E+18,144.96,-37.81,Weather Extremes,-0.38,-2.29
1.12E+18,-105.61,38.73,Weather Extremes,-0.43,2.54
1.12E+18,-1.26,52.53,Weather Extremes,-0.47,4.85
1.12E+18,-0.8,51.21,Seriousness of Gas Emissions,-0.57,4.06
1.12E+18,-74.01,40.71,Weather Extremes,-0.47,1.44
1.12E+18,-75.69,45.42,Seriousness of Gas Emissions,0.58,7.12
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,-74.01,40.71,Weather Extremes,-0.13,1.44
1.12E+18,6.15,46.2,Seriousness of Gas Emissions,-0.4,1.99
1.12E+18,6.15,46.2,Weather Extremes,-0.13,1.99
1.12E+18,-2.59,53.39,Seriousness of Gas Emissions,-0.65,5.14
1.12E+18,-1.13,52.64,Impact of Resource Overconsumption,-0.39,4.85
1.12E+18,-3.5,52.5,Weather Extremes,0.16,5.12
1.12E+18,153.03,-27.47,Weather Extremes,-0.1,-2.41
1.12E+18,73.04,33.72,Weather Extremes,-0.1,2.91
1.12E+18,-2,54,Weather Extremes,-0.47,5.14
1.12E+18,-83.92,35.96,Impact of Resource Overconsumption,0.05,3.27
1.12E+18,12.37,51.34,Weather Extremes,-0.1,8.24
1.12E+18,-123.03,44.94,Weather Extremes,-0.54,-2.88
1.12E+18,-2.17,51.83,Impact of Resource Overconsumption,0.35,4.72
1.12E+18,-76.57,42.93,Weather Extremes,-0.09,7.19
1.12E+18,10.52,56.31,Weather Extremes,-0.47,7.61
1.12E+18,-1.16,52.26,Seriousness of Gas Emissions,0.2,4.85
1.12E+18,144.96,-37.81,Weather Extremes,-0.47,-2.29
1.12E+18,-79.42,43.7,Impact of Resource Overconsumption,-0.62,8.55
1.12E+18,115.86,-31.95,Impact of Resource Overconsumption,-0.26,-0.52
1.12E+18,-123.04,44.94,Impact of Resource Overconsumption,-0.15,-2.88
1.12E+18,-74.01,40.71,Weather Extremes,-0.47,1.44
1.12E+18,-83,39.96,Weather Extremes,0.14,6.75
1.12E+18,2.35,48.85,Seriousness of Gas Emissions,0.02,4.04
1.12E+18,-117.4,33.95,Weather Extremes,-0.46,-1.71
1.12E+18,-1.29,51.06,Seriousness of Gas Emissions,-0.62,4.35
1.12E+18,-2.45,50.61,Weather Extremes,0.14,3.95
1.12E+18,2.35,48.86,Impact of Resource Overconsumption,0.5,4.04
1.12E+18,0.16,51.55,Impact of Resource Overconsumption,-0.61,3.93
1.12E+18,174.76,-36.85,Weather Extremes,-0.46,-2.53
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,-0.14,4.06
1.12E+18,-0.18,52.33,Seriousness of Gas Emissions,-0.69,4.34
1.12E+18,-2.03,52.69,Weather Extremes,0.74,5.25
1.12E+18,-81.66,30.33,Impact of Resource Overconsumption,0.05,1.29
1.12E+18,-2.7,53.76,Seriousness of Gas Emissions,-0.54,5.14
1.12E+18,-4.11,56.79,Impact of Resource Overconsumption,0.32,4.96
1.12E+18,1.05,52.24,Impact of Resource Overconsumption,0.13,2.84
1.12E+18,-2.1,53.71,Weather Extremes,0.76,5.14
1.12E+18,13.39,52.52,Weather Extremes,-0.1,8.33
1.12E+18,-5,50.44,Weather Extremes,0.1,4.21
1.12E+18,10.13,54.32,Seriousness of Gas Emissions,-0.53,7.4
1.12E+18,-79.42,43.7,Seriousness of Gas Emissions,-0.53,8.55
1.12E+18,-2.63,50.94,Impact of Resource Overconsumption,-0.14,3.95
1.12E+18,-2,54,Weather Extremes,-0.4,5.14
1.12E+18,-4,56,Seriousness of Gas Emissions,0.38,4.96
1.12E+18,-2,54,Weather Extremes,-0.35,5.14
1.12E+18,-123.11,49.26,Impact of Resource Overconsumption,0.37,-1.23
1.12E+18,6.15,46.2,Weather Extremes,-0.47,1.99
1.12E+18,150.33,-33.72,Weather Extremes,-0.38,-2.15
1.12E+18,21.01,52.23,Seriousness of Gas Emissions,-0.36,7.69
1.12E+18,-3.79,56,Weather Extremes,0.59,4.9
1.12E+18,-84.68,43.62,Weather Extremes,-0.47,8.26
1.12E+18,-0.13,51.51,Weather Extremes,-0.15,4.06
1.12E+18,-2.74,53.72,Impact of Resource Overconsumption,0.35,5.14
1.12E+18,-0.13,51.51,Weather Extremes,-0.19,4.06
1.12E+18,-69.27,44.71,Impact of Resource Overconsumption,-0.47,2.87
1.12E+18,-73.61,45.5,Weather Extremes,-0.48,6.79
1.12E+18,12.48,41.89,Impact of Resource Overconsumption,0.52,3.18
1.12E+18,-0.13,51.51,Impact of Resource Overconsumption,0.35,4.06
1.12E+18,-1.27,51.65,Impact of Resource Overconsumption,-0.52,4.35
